1661159577 0 0 2914 0
1661162017 0 0 12858 0
1661162166 0 587 12858 0
1661162173 0 587 12858 0
1661162251 808 587 12858 0
1661162265 808 587 12858 0
1661162515 808 804 12858 0
1661162536 808 804 12858 0
1661170335 808 861 12858 0
1661170388 883 861 12858 0
1661170400 883 861 13023 0
1661170519 883 861 13023 0
1661171886 883 1276 13023 0
1661172513 883 1277 13023 0
1661172804 890 1277 13023 0
1661172820 890 1279 13023 0
1661172841 890 1279 13023 0
1661174120 906 1279 13023 0
1661174378 906 1280 13023 0
1661174397 906 1280 13023 0
1661174463 906 1282 13023 0
1661174583 909 1282 13023 0
1661174692 909 1282 13023 0
1661174703 909 1282 13023 0
1661174968 909 1290 13023 0
1661178425 909 1338 13023 0
1661180084 909 1342 13023 0
1661180284 913 1342 13023 0
1661180816 1456 1342 13023 0
1661181010 1458 1342 13023 0
1661238523 1459 1342 13023 0
1661240739 1459 1345 13023 0
1661245574 1459 1378 13023 0
1661245592 1481 1378 13023 0
1661245602 1481 1378 13023 0
1661245653 1481 1378 13132 0
1661247270 1545 1378 13132 0
1661248025 1584 1378 13132 0
1661248205 1586 1378 13132 0
1661248301 1586 1432 13132 0
1661248321 1586 1432 13132 0
1661248537 1610 1432 13132 0
1661248543 1610 1432 13132 0
1661249110 1611 1432 13132 0
1661255850 1630 1432 13132 0
1661257339 1639 1432 13132 0
1661258126 1651 1432 13132 0
1661258554 1651 1469 13132 0
1661258680 1651 1469 13132 0
1661258820 1651 1469 13176 0
1661259371 1657 1469 13176 0
1661259378 1657 1469 13176 0
1661263985 1657 1469 13200 0
1661264062 1666 1469 13200 0
1661264068 1666 1469 13200 0
1661265923 1666 1469 13202 0
1661266595 1668 1469 13202 0
1661326450 1668 1742 13202 0
1661326575 1668 1742 13202 0
1661326986 1668 1742 13202 0
1661327978 1668 1742 13202 0
1661329895 1668 1742 13202 0
1661329907 1668 1764 13202 0
1661329920 1668 1764 13202 0
1661331674 1668 1764 13218 0
1661332275 1668 1764 13219 0
1661332463 1668 1764 13220 0
1661333439 1668 1764 13272 0
1661334961 1731 1764 13272 0
1661345046 1762 1764 13272 0
1661345498 1766 1764 13272 0
1661345761 1766 1764 13400 0
1661350085 1766 1825 13400 0
1661350101 1766 1825 13400 0
1661350971 2189 1825 13400 0
1661350981 2189 1825 13400 0
1661351537 2191 1825 13400 0
1661351942 2195 1825 13400 0
1661352257 2195 1825 13480 0
1661352708 2195 1830 13480 0
1661352903 2195 1830 13480 0
1661353196 2195 1830 13489 0
1661412699 2196 1830 13489 0
1661414968 2196 1830 13521 0
1661416210 2216 1830 13521 0
1661419618 2275 1830 13521 0
1661420296 2279 1830 13521 0
1661421764 2281 1830 13521 0
1661427405 2281 1830 13599 0
1661430925 2290 1830 13599 0
1661430933 2290 1830 13599 0
1661431162 2290 1830 13637 0
1661435577 2294 1830 13637 0
1661435820 2298 1830 13637 0
1661435847 2298 1830 13651 0
1661441800 2298 1830 13666 0
1661515530 2298 1830 13867 0
1661515729 2313 1830 13867 0
1661515735 2313 1830 13867 0
1661516293 2313 1851 13867 0
1661516384 2313 1851 13867 0
1661516397 2313 1924 13867 0
1661516611 2316 1924 13867 0
1661516624 2316 1924 13867 0
1661519335 2333 1924 13867 0
1661522915 2363 1924 13867 0
1661523566 2365 1924 13867 0
1661523968 2391 1924 13867 0
1661524529 2391 1939 13867 0
1661524544 2391 1939 13867 0
1661757312 2391 1939 13923 0
1661758406 2394 1939 13923 0
1661758854 2394 2428 13923 0
1661760479 2406 2428 13923 0
1661760488 2406 2428 13923 0
1661760697 2407 2428 13923 0
1661764599 2407 2428 13936 0
1661764609 2407 2428 13936 0
1661766247 2407 2440 13936 0
1661766320 2407 2440 13936 0
1661766957 2407 2440 14014 0
1661767270 2407 2440 14014 0
1661767425 2407 2440 14014 0
1661768708 2407 2459 14014 0
1661768832 2407 2459 14014 0
1661774897 2407 2463 14014 0
1661775521 2407 2464 14014 0
1661775859 2411 2464 14014 0
1661775889 2412 2464 14014 0
1661776353 2412 2464 14031 0
1661776361 2412 2464 14031 0
1661778840 2412 2485 14031 0
1661778851 2412 2485 14031 0
1661778865 2414 2485 14031 0
1661778877 2414 2485 14031 0
1661779677 2422 2485 14031 0
1661782705 2487 2485 14031 0
1661783838 2487 2485 14079 0
1661784173 2718 2485 14079 0
1661784880 2718 2485 14123 0
1661786373 2718 2485 14133 0
1661847876 2718 2485 14187 0
1661850921 2718 2485 14249 0
1661853119 2718 2485 14261 0
1661863323 2718 2730 14261 0
1661863375 2718 2730 14261 0
